GEOID,NAME,KWH_TOT_SQ,THRMS_TOT_,TOT_POP,AVGBLDGAGE
170318371002037,Block 2037,3918.0,3918.0,16.0,121.0
170312205003012,Block 3012,0.0,0.0,0.0,0.0
170318383001011,Block 1011,0.0,0.0,0.0,0.0
170312205002015,Block 2015,7843.0,7843.0,77.0,0.0
170312229001018,Block 1018,2200.0,2200.0,87.0,104.0
170311902003012,Block 3012,2345.0,2345.0,117.0,81.0
170311604001026,Block 1026,7537.0,7537.0,19.0,105.1999969
170312435002049,Block 2049,0.0,0.0,0.0,0.0
170312215002018,Block 2018,3882.0,3882.0,37.0,97.0
170311908004013,Block 4013,24575.0,24575.0,156.0,83.1999969
170318378001038,Block 1038,3520.0,3520.0,32.0,126.0
170312101002012,Block 2012,3402.0,3402.0,91.0,100.0
170310623001008,Block 1008,22260.0,22260.0,32.0,127.25
170312106022005,Block 2005,0.0,0.0,0.0,0.0
170318326003005,Block 3005,16166.0,16166.0,94.0,124.0
170310629003016,Block 3016,4590.0,4590.0,106.0,104.0
170318391001070,Block 1070,2035057.0,2035057.0,0.0,24.0
170312101003003,Block 3003,7025.0,7025.0,24.0,81.0
170312516001003,Block 1003,13296.0,13296.0,69.0,96.0
170311609001002,Block 1002,9652.0,9652.0,50.0,52.5
170318324001009,Block 1009,15398.0,15398.0,112.0,0.0
170312227002000,Block 2000,4300.0,4300.0,94.0,71.0
170311510021005,Block 1005,7381.0,8161.0,116.0,97.0
170310718002000,Block 2000,33450.0,38288.0,328.0,40.7799988
170312306001001,Block 1001,0.0,0.0,0.0,0.0
170312108001011,Block 1011,12644.0,12644.0,86.0,93.0
170311610001010,Block 1010,9699.0,9699.0,23.0,44.0
170312408001004,Block 1004,3196.0,3196.0,112.0,112.5
170310619023004,Block 3004,0.0,0.0,0.0,0.0
170310605001002,Block 1002,188390.0,184321.0,491.0,27.0
170312424002019,Block 2019,6346.0,6346.0,33.0,96.0
170318313001028,Block 1028,4553.0,4553.0,64.0,83.0
170312403001021,Block 1021,11406.0,11406.0,49.0,110.0
170312308001000,Block 1000,0.0,0.0,0.0,0.0
170310629002004,Block 2004,21317.0,19017.0,66.0,84.0
170311510021002,Block 1002,13752.0,13752.0,70.0,90.5
170310505003000,Block 3000,4236.0,4236.0,18.0,108.0
170318312002023,Block 2023,10519.0,10519.0,88.0,103.1999969
170318309001027,Block 1027,0.0,0.0,0.0,0.0
170318380001029,Block 1029,0.0,0.0,0.0,0.0
170310629002013,Block 2013,1220.0,1220.0,127.0,4.0
170312407001022,Block 1022,21890.0,45332.0,11.0,64.6699982
170312306006015,Block 6015,16523.0,16523.0,146.0,83.0
170310506002006,Block 2006,0.0,0.0,0.0,0.0
170312104001016,Block 1016,10061.0,10061.0,142.0,80.0
170312434003016,Block 3016,0.0,0.0,0.0,0.0
170312209022022,Block 2022,21430.0,21430.0,145.0,99.2200012
170310603002000,Block 2000,5200.0,7452.0,74.0,106.0
170312424001019,Block 1019,19183.0,19183.0,91.0,96.0
170312607001003,Block 1003,27498.0,21109.0,62.0,104.5599976
170312107001014,Block 1014,3791.0,5711.0,43.0,3.0
170310605001010,Block 1010,25703.0,25703.0,92.0,106.5599976
170318422001003,Block 1003,298214.0,298214.0,331.0,28.3299999
170312302001024,Block 1024,6939.0,6939.0,134.0,0.0
170312207012002,Block 2002,22591.0,22591.0,108.0,103.8899994
170312311001011,Block 1011,3416.0,3416.0,115.0,102.6699982
170312410001002,Block 1002,6615.0,6615.0,111.0,63.5
170318421001008,Block 1008,16700.0,0.0,0.0,80.5
170311604002025,Block 2025,0.0,0.0,0.0,0.0
170310505005011,Block 5011,2562.0,2562.0,66.0,94.0
170312216002026,Block 2026,18694.0,18694.0,28.0,105.1699982
170312428001026,Block 1026,0.0,0.0,0.0,0.0
170310626001005,Block 1005,17349.0,14475.0,37.0,111.8300018
170318322002000,Block 2000,8939.0,8939.0,21.0,4.0
170312421002002,Block 2002,10000.0,10000.0,41.0,82.0
170312427001003,Block 1003,12325.0,12325.0,65.0,80.0
170312203002017,Block 2017,0.0,0.0,0.0,0.0
170318326003013,Block 3013,8011.0,8011.0,111.0,119.0
170312432002004,Block 2004,0.0,7441.0,97.0,111.0
170311606022001,Block 2001,20756.0,20080.0,74.0,100.9199982
170312420002012,Block 2012,1976.0,1976.0,87.0,0.0
170312517001003,Block 1003,5441.0,4241.0,0.0,78.5
170312603001004,Block 1004,3392.0,3392.0,50.0,113.5
170311606011008,Block 1008,30521.0,30521.0,104.0,85.0999985
170311903003015,Block 3015,6253.0,2408.0,72.0,67.0
170318325002031,Block 2031,27783.0,31044.0,66.0,124.8000031
170310508001020,Block 1020,3663.0,3663.0,72.0,0.0
170318309001022,Block 1022,0.0,0.0,0.0,0.0
170312801001024,Block 1024,24300.0,29910.0,0.0,20.0
170312517001029,Block 1029,3190.0,2266.0,15.0,111.0
170312204002029,Block 2029,96313.0,46672.0,16.0,70.8300018
170312819003006,Block 3006,0.0,0.0,0.0,0.0
170312432001011,Block 1011,7653.0,7653.0,110.0,131.0
170318311003019,Block 3019,5600.0,0.0,100.0,92.0
170310507001015,Block 1015,9324.0,9324.0,55.0,94.0
170312106011005,Block 1005,2476.0,2476.0,63.0,105.0
170311606023012,Block 3012,2328.0,2328.0,72.0,0.0
170310626001020,Block 1020,12586.0,5081.0,25.0,0.67
170311613002017,Block 2017,13274.0,13274.0,7.0,85.0
170312517001023,Block 1023,0.0,0.0,0.0,0.0
170312433002002,Block 2002,8512.0,8512.0,86.0,33.0
170318422001056,Block 1056,0.0,0.0,0.0,0.0
170310629002000,Block 2000,4808.0,7617.0,73.0,109.0
170311908002011,Block 2011,11841.0,11841.0,88.0,86.1999969
170310512001005,Block 1005,17818.0,19800.0,47.0,88.3300018
170312215001025,Block 1025,0.0,0.0,0.0,0.0
170312607001007,Block 1007,11712.0,11825.0,129.0,99.3300018
170312422002015,Block 2015,2887.0,2887.0,87.0,122.0
170318310002025,Block 2025,86274.0,86274.0,118.0,16.0
170312207022000,Block 2000,10226.0,12516.0,0.0,94.8300018
170312229001014,Block 1014,5028.0,5028.0,37.0,98.0
170310507001016,Block 1016,15697.0,15697.0,72.0,107.6299973
170312214002006,Block 2006,26200.0,26200.0,38.0,0.0
170310505005006,Block 5006,41522.0,39350.0,64.0,86.6699982
170318423002011,Block 2011,4803.0,4803.0,40.0,131.0
170311606021005,Block 1005,0.0,3490.0,72.0,98.0
170312206012003,Block 2003,28688.0,28688.0,108.0,94.0999985
170310512002008,Block 2008,1100.0,1100.0,31.0,117.0
170318326002026,Block 2026,0.0,0.0,0.0,0.0
170312109001021,Block 1021,20786.0,20786.0,55.0,98.0
170318421004005,Block 4005,8440.0,6991.0,107.0,81.5
170318371001019,Block 1019,0.0,0.0,0.0,0.0
170310503003005,Block 3005,8478.0,8478.0,85.0,0.0
170312306005009,Block 5009,2212.0,2212.0,120.0,89.0
170312432002017,Block 2017,5532.0,3500.0,114.0,90.6699982
170318317001004,Block 1004,3104.0,3104.0,29.0,97.5
170318421006008,Block 6008,0.0,0.0,0.0,0.0
170318330001042,Block 1042,0.0,0.0,0.0,0.0
170312216002020,Block 2020,700.0,700.0,40.0,108.0
170310706002014,Block 2014,8352.0,10136.0,31.0,108.5999985
170312517001043,Block 1043,5672.0,6510.0,38.0,126.0
170318423001096,Block 1096,5884.0,3184.0,23.0,56.0
170312109001048,Block 1048,46100.0,38000.0,28.0,23.0
170318310002005,Block 2005,7137.0,7137.0,63.0,31.0
170318312003001,Block 3001,4110.0,4110.0,29.0,48.0
170312107001013,Block 1013,16375.0,16375.0,62.0,94.0
170310627003015,Block 3015,28403.0,30891.0,72.0,118.3000031
170318371002030,Block 2030,14834.0,6295.0,23.0,86.0
170312210002013,Block 2013,7980.0,7980.0,68.0,106.25
170310628002006,Block 2006,3284.0,3284.0,26.0,4.0
170312315003004,Block 3004,8943.0,8943.0,80.0,83.0
170310803001002,Block 1002,43503.0,43503.0,311.0,0.0
170311911006007,Block 6007,7831.0,7831.0,119.0,96.5
170312502002013,Block 2013,4320.0,4320.0,113.0,86.5
170318330002060,Block 2060,0.0,0.0,0.0,0.0
170318370002006,Block 2006,7191.0,7191.0,0.0,0.0
170318323001052,Block 1052,4841.0,6335.0,10.0,14.25
170318437001021,Block 1021,0.0,0.0,0.0,0.0
170311907022011,Block 2011,23536.0,25984.0,150.0,82.5500031
170310514001013,Block 1013,2076.0,2076.0,14.0,114.0
170312309001001,Block 1001,0.0,0.0,0.0,0.0
170312315002022,Block 2022,0.0,0.0,0.0,0.0
170312105022006,Block 2006,31280.0,31280.0,190.0,97.1900024
170312001001005,Block 1005,0.0,0.0,0.0,0.0
170310625001017,Block 1017,36300.0,36300.0,42.0,90.0
170311502001006,Block 1006,19680.0,19680.0,35.0,94.4000015
170312203001020,Block 1020,2462.0,2462.0,87.0,109.0
170312002002020,Block 2020,9338.0,9338.0,120.0,94.8000031
170318311004009,Block 4009,45540.0,45540.0,158.0,83.1800003
170312804001036,Block 1036,0.0,0.0,0.0,0.0
170312229001019,Block 1019,9031.0,9031.0,59.0,116.25
170311911001002,Block 1002,4036.0,4036.0,56.0,105.0
170310710001017,Block 1017,29589.0,29589.0,75.0,119.0
170318423001051,Block 1051,0.0,0.0,0.0,0.0
170318423001025,Block 1025,2131.0,2131.0,35.0,121.0
170310707002000,Block 2000,38871.0,38871.0,0.0,7.0
170312307001005,Block 1005,5969.0,5969.0,58.0,121.0
170312104002007,Block 2007,26311.0,26311.0,102.0,83.5699997
170312204002021,Block 2021,4955.0,4955.0,57.0,0.0
170311609001032,Block 1032,0.0,0.0,0.0,0.0
170312515001008,Block 1008,20927.0,15975.0,100.0,87.2200012
170318437002029,Block 2029,3756.0,3756.0,20.0,115.25
170312411002006,Block 2006,4473.0,0.0,109.0,111.0
170310502003016,Block 3016,40584.0,40584.0,315.0,2.0
170310512002007,Block 2007,17428.0,15908.0,61.0,112.5599976
170318378001029,Block 1029,0.0,0.0,0.0,0.0
170312306004009,Block 4009,0.0,3083.0,0.0,84.0
170312204001006,Block 1006,10865.0,10865.0,55.0,90.0
170312209022001,Block 2001,7304.0,14804.0,25.0,93.5
170310505002017,Block 2017,6390.0,6390.0,47.0,98.0
170310314003003,Block 3003,144275.0,726416.0,770.0,83.0
170312411002011,Block 2011,6288.0,6288.0,151.0,106.0
170310608001000,Block 1000,1373037.0,1333453.0,831.0,73.6699982
170312001001017,Block 1017,0.0,0.0,0.0,0.0
170312414001014,Block 1014,4269.0,4269.0,54.0,96.0
170312421002007,Block 2007,41566.0,41566.0,99.0,105.0
170312207022012,Block 2012,31359.0,31359.0,131.0,86.8199997
170318366001029,Block 1029,0.0,0.0,0.0,0.0
170312307002005,Block 2005,13444.0,13444.0,102.0,102.6699982
170312430001007,Block 1007,15952.0,15952.0,64.0,129.4299927
170310604003004,Block 3004,0.0,0.0,0.0,0.0
170312216001014,Block 1014,12328.0,10376.0,57.0,128.1399994
170312405001023,Block 1023,35928.0,35928.0,130.0,56.0
170312421001009,Block 1009,4076.0,4076.0,83.0,65.5
170312435002022,Block 2022,12822.0,12822.0,77.0,0.0
170312519002012,Block 2012,10030.0,10030.0,62.0,112.75
170312227002015,Block 2015,0.0,0.0,0.0,0.0
170318391001032,Block 1032,699272.0,0.0,0.0,7.0
170310505005002,Block 5002,0.0,0.0,0.0,0.0
170318331003023,Block 3023,0.0,0.0,0.0,0.0
170310615001002,Block 1002,16428.0,16428.0,72.0,33.0
170318313001021,Block 1021,3012.0,3012.0,22.0,113.5
170318322002037,Block 2037,10423.0,10423.0,74.0,88.0
170318319002000,Block 2000,3195.0,3195.0,78.0,99.0
170318367002043,Block 2043,3767.0,3767.0,0.0,37.0
170312433001001,Block 1001,2700.0,2700.0,21.0,106.0
170312304001015,Block 1015,20414.0,0.0,54.0,0.0
170311604002006,Block 2006,5058.0,5058.0,57.0,49.0
170312101001013,Block 1013,2380.0,2380.0,111.0,0.0
170318330002115,Block 2115,0.0,0.0,0.0,0.0
170312106013010,Block 3010,15676.0,15676.0,111.0,102.6699982
170310627001012,Block 1012,14275.0,14275.0,38.0,130.1699982
170312106023010,Block 3010,11800.0,2400.0,29.0,103.6699982
170311607003004,Block 3004,3775.0,3775.0,94.0,105.0
170310706002007,Block 2007,24858.0,24858.0,42.0,115.1999969
170310707001002,Block 1002,41345.0,38625.0,104.0,107.4700012
170311508003004,Block 3004,5476.0,5476.0,80.0,47.0
170312306002001,Block 2001,4756.0,4756.0,130.0,101.0
170318312002027,Block 2027,5704.0,5704.0,55.0,87.0
170318367001017,Block 1017,17310.0,17310.0,97.0,101.5
170310505002019,Block 2019,37584.0,37584.0,52.0,93.7300034
170311604001009,Block 1009,6424.0,6424.0,53.0,0.0
170310502003005,Block 3005,3870.0,3870.0,81.0,89.0
170312004022002,Block 2002,9564.0,9564.0,156.0,87.0
170310704003007,Block 3007,16313.0,16313.0,92.0,104.0
170312429001017,Block 1017,44022.0,44022.0,48.0,108.0
170312301001016,Block 1016,8019.0,8019.0,71.0,6.5
170312602001025,Block 1025,0.0,0.0,0.0,0.0
170310710002008,Block 2008,7104.0,7104.0,62.0,119.0
170318380001004,Block 1004,2826.0,2826.0,15.0,18.0
170312430002007,Block 2007,22432.0,22432.0,135.0,108.5
170310701012001,Block 2001,0.0,6526.0,153.0,85.0
170310701012000,Block 2000,7341.0,11796.0,388.0,91.0
170310704001017,Block 1017,8680.0,8680.0,51.0,64.5
170312301001022,Block 1022,10736.0,10736.0,51.0,80.0
170312315006005,Block 6005,13719.0,5227.0,31.0,68.0
170312801001020,Block 1020,0.0,0.0,0.0,0.0
170311510021012,Block 1012,20570.0,20570.0,120.0,85.6699982
170318423002017,Block 2017,10671.0,10671.0,25.0,124.25
170312312004000,Block 4000,18267.0,13641.0,64.0,94.1999969
170312519002026,Block 2026,0.0,0.0,0.0,0.0
170318367002038,Block 2038,0.0,0.0,0.0,0.0
170318383002004,Block 2004,0.0,0.0,0.0,0.0
170311602004029,Block 4029,0.0,0.0,0.0,0.0
170318422001014,Block 1014,36050.0,23577.0,27.0,107.25
170312213003002,Block 3002,0.0,3591.0,0.0,0.0
170310501001011,Block 1011,10009.0,10009.0,52.0,105.3300018
170318391001052,Block 1052,0.0,0.0,0.0,0.0
170312516003003,Block 3003,4490.0,4490.0,47.0,111.0
170310711002004,Block 2004,14266.0,14266.0,67.0,104.0
170318331003005,Block 3005,0.0,0.0,0.0,0.0
170310601001004,Block 1004,4014.0,4014.0,27.0,80.5
170312402001010,Block 1010,0.0,0.0,0.0,0.0
170312522021005,Block 1005,2658.0,2658.0,105.0,86.0
170312002003013,Block 3013,22241.0,22241.0,71.0,0.0
170312503001009,Block 1009,15739.0,10015.0,47.0,2.0
170310704002005,Block 2005,33574.0,33574.0,58.0,100.1100006
170312307002015,Block 2015,44958.0,41531.0,93.0,34.0
170312207024006,Block 4006,0.0,0.0,0.0,0.0
170310628001002,Block 1002,21193.0,21193.0,70.0,72.8000031
170310503001010,Block 1010,2700.0,4600.0,7.0,88.0
170318320001005,Block 1005,8208.0,3304.0,198.0,2.0
170318312003002,Block 3002,4467.0,3400.0,41.0,63.6699982
170312105011009,Block 1009,18911.0,18231.0,84.0,100.0899963
170311907012003,Block 2003,10876.0,10876.0,151.0,78.0
170318311004022,Block 4022,29490.0,31330.0,109.0,94.6200027
170310711001014,Block 1014,13357.0,13357.0,63.0,91.0
170312426003005,Block 3005,13632.0,13632.0,137.0,101.0
170318309001038,Block 1038,15975.0,15975.0,43.0,107.5
170312421002004,Block 2004,8770.0,8770.0,49.0,119.0
170310704002016,Block 2016,4011.0,8231.0,53.0,1.33
170318311001035,Block 1035,0.0,0.0,0.0,0.0
170312203002009,Block 2009,10114.0,10114.0,48.0,110.5
170312001001002,Block 1002,0.0,0.0,0.0,0.0
170318325002025,Block 2025,14062.0,14062.0,66.0,30.5
170310506001018,Block 1018,23924.0,22656.0,39.0,94.3000031
170310604003007,Block 3007,4270.0,4270.0,0.0,10.0
170312511003011,Block 3011,1846.0,4150.0,54.0,106.0
170312411002021,Block 2021,2838.0,2838.0,8.0,0.0
170311902001016,Block 1016,28887.0,28887.0,33.0,41.5
170312001003011,Block 3011,12063.0,12063.0,217.0,61.8899994
170318322003015,Block 3015,3200.0,3200.0,19.0,86.0
170312303001005,Block 1005,900.0,900.0,89.0,125.0
170312434003004,Block 3004,1403.0,1403.0,90.0,0.0
170312106011002,Block 1002,17135.0,14703.0,155.0,105.0
170318322001015,Block 1015,0.0,0.0,0.0,0.0
170318378001039,Block 1039,15573.0,15573.0,30.0,2.0
170310703001024,Block 1024,11878.0,11878.0,93.0,117.0
170311608005018,Block 5018,21960.0,21960.0,89.0,79.5599976
170310602002003,Block 2003,20021.0,20021.0,73.0,95.6299973
170312106013015,Block 3015,12082.0,13914.0,66.0,100.6699982
170310717001004,Block 1004,9755.0,9755.0,70.0,3.5
170312105012017,Block 2017,40320.0,42476.0,215.0,91.3700027
170312301001009,Block 1009,13042.0,13042.0,73.0,119.0
170310506002018,Block 2018,26629.0,26727.0,74.0,86.1999969
170312228001002,Block 1002,1990.0,1990.0,94.0,4.0
170318381001003,Block 1003,0.0,0.0,0.0,0.0
170310501001009,Block 1009,1698.0,1698.0,38.0,109.0
170311912001019,Block 1019,21049.0,25417.0,98.0,81.0
170312211001023,Block 1023,0.0,0.0,0.0,0.0
170310627001007,Block 1007,22989.0,21238.0,59.0,90.2200012
170310706002008,Block 2008,0.0,0.0,0.0,0.0
170311911001013,Block 1013,7884.0,9980.0,89.0,90.5
170310514002006,Block 2006,45502.0,24784.0,244.0,5.0
170312307001016,Block 1016,30814.0,24142.0,127.0,100.7699966
170310505004011,Block 4011,27048.0,27048.0,24.0,91.0999985
170311911003005,Block 3005,28991.0,28991.0,79.0,81.8799973
170311606023008,Block 3008,0.0,792.0,94.0,98.0
170312206024008,Block 4008,14010.0,14010.0,64.0,86.0
170311605023013,Block 3013,6500.0,6500.0,0.0,86.0
170310513002010,Block 2010,0.0,0.0,0.0,0.0
170312423001001,Block 1001,25707.0,25707.0,114.0,17.1299992
170310704003005,Block 3005,0.0,0.0,0.0,0.0
170312429001000,Block 1000,31044.0,31044.0,32.0,62.6699982
170312411002018,Block 2018,5814.0,9714.0,83.0,113.5
170318320001000,Block 1000,25792.0,13092.0,74.0,45.5
170312312002013,Block 2013,10638.0,2845.0,26.0,96.0
170312414004019,Block 4019,5458.0,5458.0,28.0,119.0
170318378001009,Block 1009,8700.0,54894.0,0.0,20.5
170318368001006,Block 1006,0.0,0.0,0.0,0.0
170310710002017,Block 2017,42731.0,45574.0,58.0,113.8799973
170312403001028,Block 1028,12136.0,12136.0,41.0,73.5
170318325002029,Block 2029,20086.0,21841.0,37.0,118.3300018
170310505004015,Block 4015,3300.0,3300.0,50.0,107.0
170310632003011,Block 3011,15860.0,15860.0,52.0,54.5
170318421005026,Block 5026,205200.0,205200.0,0.0,73.5
170312213002009,Block 2009,10779.0,10779.0,66.0,81.0
170310622002004,Block 2004,5749.0,5749.0,81.0,0.0
170312312005001,Block 5001,0.0,0.0,0.0,0.0
170312423001022,Block 1022,2256.0,2256.0,42.0,85.0
170312315006009,Block 6009,2314.0,3952.0,21.0,65.0
170310818002042,Block 2042,82066.0,82066.0,0.0,0.0
170312433001010,Block 1010,4779.0,4779.0,59.0,121.0
170312226001022,Block 1022,0.0,0.0,0.0,0.0
170318330002092,Block 2092,0.0,0.0,0.0,0.0
170312517001036,Block 1036,7385.0,8385.0,7.0,31.3299999
170310623001024,Block 1024,21311.0,21311.0,53.0,105.1299973
170318309003015,Block 3015,1762.0,1762.0,0.0,11.0
170318311004017,Block 4017,32104.0,33942.0,126.0,104.4700012
170312429001016,Block 1016,4686.0,4686.0,34.0,72.5
170311912001009,Block 1009,28674.0,28674.0,120.0,83.0
170312104002006,Block 2006,300.0,300.0,40.0,82.0
170312315004008,Block 4008,22446.0,24458.0,85.0,88.5999985
170318421003011,Block 3011,4950.0,4950.0,0.0,31.5
170310621001005,Block 1005,5026.0,5026.0,174.0,4.0
170312311001006,Block 1006,11457.0,11457.0,55.0,94.0
170310818002000,Block 2000,0.0,87226.0,0.0,52.0
170310623001013,Block 1013,15142.0,15142.0,63.0,103.1699982
170310704002000,Block 2000,4666.0,4666.0,92.0,0.0
170312203001003,Block 1003,0.0,0.0,0.0,0.0
170312001003009,Block 3009,0.0,0.0,0.0,0.0
170310818002039,Block 2039,0.0,0.0,0.0,0.0
170318421005024,Block 5024,0.0,0.0,0.0,0.0
170312601001014,Block 1014,0.0,0.0,0.0,0.0
170312424001002,Block 1002,16974.0,16974.0,99.0,95.3300018
170318367001014,Block 1014,7086.0,7086.0,89.0,82.0
170312211002028,Block 2028,6072.0,9472.0,71.0,105.0
170312804001033,Block 1033,0.0,0.0,0.0,0.0
170311604001011,Block 1011,3529.0,3529.0,63.0,0.0
170318370001000,Block 1000,5202.0,5202.0,0.0,0.0
170312206024019,Block 4019,0.0,5286.0,38.0,0.0
170312422002006,Block 2006,3812.0,18712.0,133.0,80.5
170318317001032,Block 1032,12600.0,29032.0,0.0,80.6699982
170312510001001,Block 1001,0.0,0.0,0.0,0.0
170312602001021,Block 1021,3732.0,3732.0,0.0,118.5
170312315001009,Block 1009,7501.0,7501.0,85.0,86.0
170310701011002,Block 1002,0.0,0.0,0.0,0.0
170318391001096,Block 1096,327097.0,0.0,0.0,62.0
170318383001005,Block 1005,0.0,0.0,0.0,0.0
170318322003006,Block 3006,18818.0,15218.0,33.0,102.3300018
170312712001009,Block 1009,0.0,0.0,0.0,0.0
170311605011000,Block 1000,44944.0,9144.0,0.0,50.3300018
170311605011013,Block 1013,5376.0,5376.0,162.0,0.0
170310630003002,Block 3002,0.0,0.0,0.0,0.0
170311902003008,Block 3008,12032.0,12032.0,53.0,84.8000031
170318423002027,Block 2027,0.0,0.0,0.0,0.0
170310505004004,Block 4004,20508.0,20508.0,42.0,100.1299973
170310623001017,Block 1017,4812.0,23946.0,55.0,18.5
170312312001005,Block 1005,4482.0,5841.0,41.0,63.0
170318371001001,Block 1001,0.0,0.0,0.0,0.0
170312207011008,Block 1008,6400.0,6400.0,68.0,84.0
170312214002003,Block 2003,7806.0,7806.0,86.0,0.0
170312604001033,Block 1033,0.0,0.0,0.0,0.0
170311607005011,Block 5011,1662.0,1662.0,95.0,92.0
170312435002023,Block 2023,31481.0,31481.0,287.0,0.0
170310611001011,Block 1011,0.0,0.0,0.0,0.0
170311610001008,Block 1008,3180.0,3180.0,39.0,46.0
170312407001013,Block 1013,28747.0,28747.0,103.0,111.6699982
170312107002009,Block 2009,13692.0,13692.0,105.0,92.5
170312315006006,Block 6006,0.0,2254.0,34.0,99.0
170312435001019,Block 1019,4988.0,4988.0,46.0,0.0
170318369002006,Block 2006,20841.0,20841.0,251.0,36.0
170312312005010,Block 5010,6472.0,3492.0,20.0,58.25
170312109001003,Block 1003,8753.0,20774.0,77.0,15.3999996
170312430002006,Block 2006,15640.0,23409.0,68.0,117.8199997
170318317001010,Block 1010,39000.0,0.0,26.0,23.0
170312205003014,Block 3014,0.0,0.0,0.0,0.0
170310626001023,Block 1023,43100.0,38400.0,47.0,32.5
170318383002003,Block 2003,0.0,0.0,0.0,0.0
170318330002103,Block 2103,0.0,0.0,0.0,0.0
170311606023011,Block 3011,2328.0,2328.0,87.0,0.0
170312228001003,Block 1003,15404.0,15404.0,48.0,101.7099991
170318368002003,Block 2003,0.0,0.0,0.0,0.0
170310505004017,Block 4017,22416.0,22416.0,38.0,87.7099991
170310718001000,Block 1000,18578.0,18578.0,183.0,0.0
170310704003003,Block 3003,3757.0,3757.0,13.0,7.0
170318330001016,Block 1016,16604.0,18653.0,0.0,2.2
170312423002024,Block 2024,15263.0,15263.0,47.0,123.7799988
170310714002010,Block 2010,51076.0,56013.0,733.0,63.3800011
170310510001001,Block 1001,4800.0,6984.0,40.0,57.0
170312225001008,Block 1008,0.0,0.0,0.0,0.0
170310703002011,Block 2011,4290.0,4290.0,115.0,0.0
170312211001019,Block 1019,4900.0,4900.0,56.0,0.0
170312004011007,Block 1007,0.0,2442.0,98.0,6.0
170311612001020,Block 1020,4312.0,4312.0,106.0,91.25
170312515002004,Block 2004,6111.0,8135.0,0.0,113.3300018
170311605023008,Block 3008,13635.0,13635.0,67.0,84.0
170312429002020,Block 2020,0.0,0.0,0.0,0.0
170318421002006,Block 2006,10535.0,10535.0,105.0,52.0
170312433001004,Block 1004,0.0,0.0,0.0,0.0
170312312003000,Block 3000,22371.0,21715.0,121.0,92.0899963
170318330002096,Block 2096,0.0,0.0,0.0,0.0
